nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,,,506.4153518676758,523.7652969360352,495.9140625,538.6040649414062,491.8048629760742,555.0408630371094,,546.1375961303711,508.24166107177734,533.8099975585938,495.4574890136719,532.6685638427734,495.4574890136719,517.1449279785156,,,,676.738899230957,676.738899230957,700.9897613525391,700.3034210205078,729.3586959838867,726.3845367431641,,739.1963043212891,755.6685943603516,754.9822387695312,791.8160858154297,793.4175720214844,837.1148834228516,831.8529052734375
,,,518.8502502441406,536.2645263671875,507.687255859375,549.8833770751953,501.4359703063965,566.4046173095703,,555.4648742675781,520.1898040771484,546.0879592895508,509.69659423828125,546.0879592895508,511.25941467285156,538.2738647460938,,,,676.3826446533203,676.1590423583984,701.6495895385742,699.8607711791992,730.2705535888672,730.494140625,,741.0033874511719,757.7734985351562,754.8666687011719,792.6552886962891,793.1024932861328,834.2451171875,829.7730865478516
541.1747283935547,,549.0040283203125,531.3321685791016,548.7803344726562,519.4763717651367,560.6361389160156,515.4498748779297,576.9658355712891,,566.8995819091797,531.1084823608398,557.5044174194336,523.279182434082,563.3204727172852,524.8450393676758,563.0967788696289,679.2665100097656,,675.4606628417969,677.6993942260742,677.9232635498047,703.2209854125977,700.9822463989258,728.5186996459961,733.8916702270508,,745.0853576660156,758.7416381835938,756.2790222167969,795.6807708740234,788.2929534912109,829.0379486083984,828.5901947021484
,,,544.6823883056641,561.5072402954102,532.1774215698242,571.2838516235352,526.038631439209,588.3360748291016,,580.3783645629883,541.9540328979492,566.9639511108398,533.0868759155273,582.4246292114258,538.0888595581055,585.6077117919922,,,,681.5534973144531,681.3261566162109,705.4249572753906,704.9702682495117,735.4348068237305,736.3442001342773,,749.0756378173828,762.9438171386719,759.5336151123047,799.3193969726562,790.4528350830078,836.8317108154297,834.3308868408203
566.3489990234375,,,557.3422775268555,575.3557281494141,544.4407501220703,582.6584777832031,540.3025245666504,598.9679489135742,551.2566528320312,594.586296081543,553.2040481567383,578.2768173217773,545.4144515991211,597.9942474365234,551.5000762939453,611.1392059326172,687.5771713256836,,,685.3839340209961,685.1402435302734,709.7532272338867,709.5095367431641,740.7022247314453,740.945915222168,849.1455383300781,750.9373168945312,764.8278198242188,761.6598052978516,803.5749816894531,789.6844787597656,849.1455383300781,824.2888793945312
571.083366394043,570.8249588012695,571.083366394043,570.8249588012695,587.3632736206055,557.1291656494141,595.115608215332,550.6688842773438,609.3282241821289,563.8478546142578,602.8679504394531,565.9151458740234,590.9810256958008,555.3202857971191,611.6539306640625,560.7469177246094,635.9445953369141,689.7456588745117,686.1227874755859,685.864013671875,689.4868850708008,689.4868850708008,713.2943344116211,713.5531158447266,744.606315612793,745.9001922607422,748.4879608154297,756.5100402832031,769.4488677978516,766.3435516357422,809.3004760742188,790.6685638427734,853.5512847900391,830.2613983154297
,582.1489334106445,,583.0138092041016,600.3112335205078,568.8875732421875,607.5184936523438,561.3920211791992,620.2032699584961,,613.5725936889648,577.5362930297852,604.0590133666992,565.1397933959961,627.6988296508789,563.121768951416,,,691.5525360107422,,695.0145721435547,695.3030776977539,718.3833236694336,718.960319519043,748.9646301269531,750.6956481933594,,763.6782836914062,776.9494323730469,773.1988830566406,813.5892944335938,801.7606811523438,853.979736328125,
,,,595.678352355957,612.6827239990234,579.5535049438477,618.8394927978516,574.2762756347656,630.5666580200195,588.6420593261719,625.5826110839844,588.3488693237305,614.4418029785156,575.4489974975586,639.3620300292969,565.7740898132324,673.0776062011719,,,,700.3689270019531,700.6626052856445,723.5698089599609,724.1571731567383,752.3506546020508,758.5179748535156,760.2800750732422,768.2094879150391,781.4252014160156,779.3694000244141,815.1986236572266,805.5071258544922,849.5594177246094,846.6226043701172
624.2238922119141,,625.7269973754883,606.4871978759766,624.5245056152344,590.5542373657227,630.2363128662109,584.5418090820312,638.954345703125,599.5728912353516,637.1506195068359,595.0635757446289,621.8189086914062,589.952995300293,651.5804748535156,570.1119613647461,675.9308319091797,704.4020080566406,,702.2964172363281,702.5972137451172,703.4996109008789,726.0594787597656,728.4658660888672,756.4401092529297,762.7568664550781,775.3903961181641,772.3824157714844,787.4223480224609,782.3087615966797,819.3069458007812,802.4622344970703,842.7692108154297,846.6795806884766
,,635.5188903808594,616.7980270385742,634.9245758056641,600.4544219970703,638.7876129150391,593.0255126953125,647.7023010253906,609.6662750244141,649.7824096679688,602.5345153808594,630.4672241210938,603.72314453125,659.8857116699219,,676.5264892578125,,,703.9800109863281,704.277229309082,705.4661178588867,726.5687942504883,730.1354446411133,755.9936599731445,759.857536315918,774.4213562011719,778.5824432373047,786.9046325683594,784.8240966796875,822.27392578125,800.2795715332031,,846.0515747070312
635.8304595947266,639.3247985839844,629.7153778076172,627.0946350097656,644.2751007080078,612.8261108398438,646.6046600341797,601.4695358276367,656.2140655517578,,654.4669036865234,607.8758087158203,636.4128494262695,611.952522277832,666.6970520019531,,677.1800537109375,706.1370391845703,702.6419982910156,702.6419982910156,705.5545272827148,706.7195434570312,726.524772644043,732.9323425292969,760.3101654052734,772.2515411376953,,780.9891510009766,787.10546875,785.6492004394531,820.599609375,799.6293487548828,,844.7736358642578
652.4698944091797,,652.7544250488281,634.2597274780273,652.1853637695312,618.3258209228516,650.4781646728516,608.3671340942383,663.8512420654297,,661.0059051513672,608.6516647338867,637.9586563110352,619.4639587402344,670.3955383300781,590.1569671630859,679.2160797119141,709.4173278808594,,706.8534545898438,706.5685806274414,708.8475799560547,726.7947006225586,731.0678329467773,754.9973220825195,773.2293243408203,,782.3453216552734,787.7579345703125,787.4730529785156,817.1000518798828,799.7226867675781,835.3320617675781,847.2968139648438
659.4174957275391,,659.6985015869141,642.2752304077148,659.1364593505859,626.2570495605469,654.9211578369141,612.7680587768555,668.4101409912109,,663.0707550048828,611.3629608154297,641.1511383056641,614.4541854858398,673.7495422363281,622.8848037719727,679.3699493408203,709.9430770874023,,707.4115219116211,706.5676727294922,709.380500793457,724.2885131835938,728.7890472412109,751.8542785644531,761.6991882324219,,779.1387481689453,785.8895416259766,785.8895416259766,785.0457000732422,799.10986328125,812.0489044189453,842.1461944580078
,,,647.6004104614258,664.5302886962891,631.7627792358398,660.9804763793945,617.0174026489258,674.6336059570312,,669.7184753417969,611.283088684082,639.6815948486328,,676.5450286865234,604.4565277099609,682.0063018798828,,,,706.2815017700195,709.2903823852539,723.7877197265625,730.8996276855469,752.2353363037109,768.3738784790039,,777.4005279541016,783.4182891845703,783.6918487548828,,796.2744293212891,823.9014434814453,846.6048278808594
670.2188415527344,620.4670333862305,669.6751098632812,650.3724975585938,667.7720336914062,636.2353591918945,664.2377471923828,619.9232940673828,678.6467437744141,,669.1313629150391,615.029670715332,641.1289825439453,631.0698776245117,678.9186248779297,605.7861709594727,682.452880859375,708.2225646972656,739.8499069213867,706.0413589477539,706.586669921875,709.3131561279297,722.1276931762695,730.3071823120117,750.4832382202148,769.0234069824219,,777.2028961181641,778.5661468505859,781.0199890136719,800.9234161376953,798.1969146728516,820.5541839599609,849.4550323486328
669.9300537109375,669.3779296875,669.9300537109375,651.9857406616211,669.3779296875,637.3542175292969,667.4454574584961,621.066291809082,681.248779296875,,678.7641754150391,617.2013626098633,642.599479675293,634.3174819946289,681.248779296875,603.9501762390137,682.9051818847656,706.9172286987305,703.8779067993164,704.4305114746094,704.1542129516602,706.9172286987305,720.1797103881836,728.4687652587891,746.7046813964844,767.4273071289062,,755.2700271606445,776.8215637207031,777.3741607666016,793.1233673095703,797.8204956054688,819.3720092773438,847.8310852050781
669.2781753540039,,,652.7199630737305,669.2781753540039,637.4971084594727,672.7500381469727,618.5353012084961,681.0291442871094,615.864631652832,668.2098922729492,620.4047775268555,645.2420806884766,632.1557540893555,680.7620849609375,604.914852142334,682.6315612792969,704.1161422729492,,,701.1744003295898,703.8487091064453,716.9528503417969,728.719841003418,746.6377410888672,764.5556488037109,761.0790328979492,771.2414245605469,772.5785827636719,773.3808898925781,794.2405395507812,797.44970703125,815.6350402832031,846.6570892333984
618.497932434082,,669.6531829833984,650.7257385253906,669.1416397094727,636.1464920043945,673.7456130981445,618.497932434082,682.6977691650391,619.7768173217773,667.8627471923828,621.8230209350586,649.1910781860352,635.8907165527344,682.6977691650391,616.1959457397461,682.6977691650391,754.4195556640625,,697.029052734375,697.5414657592773,698.0538787841797,713.6825485229492,724.6994705200195,737.5098571777344,759.543701171875,750.0640182495117,763.8992309570312,771.0730438232422,773.8913421630859,785.4206695556641,796.9500122070312,803.0989990234375,846.1418762207031
662.2019271850586,661.6849670410156,,648.7608795166016,665.0452270507812,635.5783157348633,670.2148590087891,618.2600402832031,682.1050262451172,621.1033401489258,670.2148590087891,622.912712097168,649.2778396606445,635.5783157348633,677.7108383178711,617.7430801391602,682.3635101318359,695.9272918701172,693.0835342407227,,692.8250045776367,694.6346740722656,708.8534851074219,717.1262512207031,732.6376800537109,751.5099182128906,747.6320648193359,759.0071105957031,767.2798767089844,769.0895385742188,781.2401733398438,797.2686462402344,800.1123962402344,845.6125793457031
663.9006729125977,,663.9006729125977,645.6208801269531,663.406623840332,632.7756118774414,667.8530654907227,617.9541625976562,680.9453506469727,622.6476211547852,670.3233108520508,624.3767929077148,647.3500442504883,632.034538269043,670.8173599243164,613.2606964111328,682.427490234375,690.8090209960938,,688.3338394165039,688.5813598632812,689.5714340209961,705.4125823974609,711.6005325317383,728.1842346191406,744.767936706543,740.8076477050781,753.6785736083984,762.3417053222656,763.8268280029297,777.4403076171875,794.0240020751953,817.2906799316406,842.7850341796875
651.150016784668,,,642.0982208251953,659.712532043457,628.8874816894531,669.0089721679688,616.899959564209,677.5714950561523,619.8356742858887,663.1375350952148,626.9303359985352,650.1714401245117,628.3981857299805,667.2964706420898,616.6553153991699,680.7518463134766,686.4063034057617,,,683.4684219360352,683.7132415771484,700.8508987426758,709.1749114990234,723.8643264770508,740.7571563720703,740.2675094604492,749.3259735107422,758.1396331787109,759.6085662841797,777.9703369140625,794.1287078857422,816.6524658203125,840.1555480957031
648.9045104980469,651.7530746459961,657.2128372192383,639.4092788696289,656.7380752563477,626.5907135009766,663.8594970703125,618.0450134277344,674.7790069580078,,666.4706802368164,625.6411972045898,650.0914154052734,629.6766662597656,663.6221160888672,614.9590644836426,678.1023406982422,681.717041015625,678.1564483642578,677.6817016601562,677.6817016601562,678.6311874389648,695.7220458984375,701.4189910888672,723.2572937011719,734.1764373779297,,746.0450897216797,753.1662750244141,753.1662750244141,774.5298309326172,788.5348205566406,817.0195617675781,832.6861877441406
,,655.1225891113281,638.0227355957031,654.6784362792969,625.1423187255859,661.7848663330078,617.8138160705566,670.4458389282227,,665.5601654052734,625.5864791870117,649.7927627563477,630.0279998779297,661.5627975463867,615.1489028930664,672.2224426269531,,,671.4018707275391,674.2935028076172,674.7383651733398,693.422721862793,696.7592163085938,717.000602722168,726.1203689575195,,741.4682159423828,746.3617553710938,746.3617553710938,774.8331451416016,781.28369140625,816.2056732177734,820.2094573974609
652.9464340209961,,653.8078460693359,636.1489105224609,652.731086730957,625.3812637329102,659.6223754882812,,668.0211334228516,,663.4987258911133,625.3812637329102,650.3621978759766,630.3343811035156,663.9294357299805,616.3364372253418,665.8675994873047,671.8827285766602,,669.0852737426758,670.1612167358398,670.3764114379883,689.7434005737305,690.3889617919922,,719.2242584228516,,738.8064422607422,740.9583282470703,743.5405883789062,773.4518280029297,773.4518280029297,817.7807159423828,812.4010009765625
,,653.8428115844727,636.5559844970703,653.1945495605469,626.3999786376953,660.1092834472656,,665.2953262329102,,667.2400894165039,625.3195571899414,649.5211029052734,632.4503707885742,665.9435806274414,615.8118057250977,661.6218719482422,,,664.7772827148438,666.9358596801758,666.9358596801758,685.715461730957,688.3057556152344,,715.2879486083984,,732.9882659912109,740.9749908447266,741.1908569335938,774.0011901855469,771.6267547607422,816.5251159667969,803.3578186035156
,,654.5354461669922,637.4459838867188,654.3191223144531,627.9277954101562,657.1313171386719,,660.5924682617188,,667.5147857666016,624.2503204345703,648.4784240722656,631.6052780151367,667.5147857666016,616.6790428161621,653.0211944580078,,,661.1696395874023,662.2528686523438,662.4695129394531,681.9676513671875,682.4009399414062,,710.9982147216797,,725.9467926025391,738.2956085205078,738.0789642333984,774.0422058105469,767.9761047363281,814.7716522216797,801.1229553222656
655.637321472168,,656.7323455810547,639.4308929443359,655.4183120727539,629.7946395874023,657.8273773193359,,662.4264984130859,,668.7776641845703,624.3194885253906,646.439079284668,631.3276748657227,668.5586547851562,616.2162742614746,650.8191909790039,660.1855926513672,,656.9023742675781,657.9967803955078,659.0911865234375,676.8205947875977,678.7905197143555,,706.3696060180664,,720.1591491699219,729.571044921875,729.571044921875,770.9396514892578,754.742431640625,812.9649353027344,792.3900756835938
659.3466873168945,,659.5660171508789,641.5811614990234,658.0307235717773,631.4921035766602,657.5920715332031,,663.0752563476562,,669.4357528686523,624.4736175537109,644.8710784912109,627.7635345458984,670.3130645751953,615.4811935424805,649.4769515991211,653.0621948242188,,650.420783996582,652.1817245483398,652.8420715332031,670.6715621948242,672.6526184082031,,705.8903121948242,,730.3233184814453,724.3801422119141,723.9399261474609,770.3846435546875,745.2912902832031,810.225830078125,783.3715515136719
662.012092590332,,661.5723648071289,644.4227294921875,660.9127578735352,633.2095108032227,660.6928939819336,625.294303894043,661.5723648071289,,670.5869064331055,624.4148330688477,645.5220718383789,624.8545608520508,667.9485092163086,615.180419921875,646.4015350341797,649.1013488769531,,646.2427215576172,646.6825103759766,647.5620880126953,665.153678894043,668.2322006225586,695.499153137207,699.4572601318359,,724.9650726318359,717.0488433837891,717.2687377929688,756.6299133300781,738.8184356689453,801.2685546875,783.4570770263672
665.0006484985352,675.3794174194336,664.7798233032227,646.4513473510742,663.4548721313477,634.5267868041992,659.2592010498047,,662.1299285888672,,665.2214736938477,622.3814086914062,643.5806198120117,620.3939819335938,668.3130264282227,613.1067543029785,644.9055633544922,643.7696762084961,684.9211273193359,641.11474609375,641.5572280883789,643.7696762084961,660.8054962158203,663.2391815185547,,696.6470718383789,,717.0015563964844,713.0191650390625,714.3466339111328,757.7105102539062,733.5948944091797,793.7733459472656,780.2774505615234
666.7990417480469,667.0201034545898,666.7990417480469,648.6731262207031,665.4727554321289,636.7365493774414,660.6097106933594,625.6841583251953,661.9359970092773,,663.2622833251953,621.7052917480469,643.5890350341797,620.3790130615234,661.7149505615234,610.873950958252,642.2627410888672,641.0853042602539,637.325309753418,638.4311828613281,638.6523666381836,640.4217758178711,655.9041061401367,659.2217483520508,685.0993728637695,691.7346572875977,,717.169921875,710.5346374511719,711.1981506347656,752.1157836914062,734.2005004882812,785.7345581054688,778.2145538330078
,,669.2195205688477,650.6835556030273,668.1028823852539,639.9639739990234,662.0731201171875,,662.0731201171875,,666.9862670898438,622.5446395874023,643.7604827880859,622.5446395874023,657.829948425293,606.4652557373047,637.5073928833008,,,678.8468780517578,634.976448059082,636.3194198608398,651.7636108398438,655.5686950683594,,689.5906677246094,,721.5981750488281,703.9156951904297,709.5114288330078,750.2482452392578,727.8653717041016,782.4795837402344,775.7647247314453
669.6812744140625,669.6812744140625,670.3372573852539,652.8445129394531,668.3693237304688,641.6928863525391,661.153564453125,629.8852844238281,664.433464050293,,672.7425231933594,622.6695327758789,643.0048446655273,626.3867340087891,653.9378128051758,609.5499649047852,632.2905426025391,636.5843505859375,633.5225677490234,633.5225677490234,633.3038635253906,635.4908599853516,649.7062835693359,653.2054672241211,674.6379547119141,686.6663970947266,,699.3509216308594,702.1940155029297,704.3809967041016,748.3394622802734,734.3427429199219,768.678466796875,775.8955078125
671.4646301269531,,674.1873779296875,653.99365234375,669.6494598388672,641.287483215332,663.29638671875,628.3544235229492,667.1536102294922,,674.1873779296875,624.0434112548828,643.7833404541016,629.7158050537109,651.9515914916992,,630.8502807617188,634.6898880004883,,631.9607315063477,631.7333068847656,634.4624557495117,649.017936706543,653.3390960693359,674.0351638793945,687.2260665893555,,698.1426849365234,700.4169769287109,704.0558471679688,742.2639770507812,735.8959503173828,,780.2446746826172
,,671.7446517944336,655.0927352905273,670.4125061035156,643.7694396972656,663.973762512207,,670.4125061035156,,671.5226287841797,623.7871475219727,640.8831100463867,633.556266784668,652.206413269043,616.2382850646973,629.7818374633789,,,631.6383285522461,629.6375732421875,632.9721603393555,646.5328140258789,651.8681564331055,,691.8831939697266,,690.7716598510742,699.6638946533203,703.2207946777344,738.5673980712891,733.009765625,752.1280517578125,778.3601226806641
,,671.6853637695312,655.3670883178711,670.9958572387695,644.7946853637695,665.9394912719727,633.073112487793,671.4555358886719,,679.0400695800781,625.0288925170898,642.0366744995117,635.8311309814453,652.3792343139648,617.2145080566406,630.5449295043945,,,629.269775390625,627.8903579711914,631.1089935302734,643.983512878418,651.110481262207,667.2036285400391,688.8144226074219,,689.9639358520508,694.1021728515625,697.0908966064453,727.8977661132812,732.7257232666016,748.1291809082031,776.6370239257812
672.4840240478516,,672.2603988647461,655.9352111816406,670.9185943603516,645.4244842529297,666.8932113647461,632.0065307617188,669.5768051147461,,,626.1920700073242,641.8463668823242,637.8209686279297,651.4625625610352,612.9977531433105,629.7702026367188,626.4609756469727,,624.4485473632812,622.6597213745117,626.2373733520508,639.6535797119141,648.150505065918,665.1443710327148,678.5605773925781,,,693.0948028564453,696.8960418701172,720.1508178710938,732.4490051269531,756.5981750488281,775.6044616699219
673.7196044921875,,673.5064468383789,656.2401809692383,671.5879669189453,645.795166015625,666.8983688354492,633.6448364257812,672.6537933349609,,,628.3157501220703,641.5318908691406,639.6134262084961,650.2716064453125,624.9051284790039,631.9395294189453,620.9034957885742,,617.9104919433594,618.1242752075195,621.3310775756836,634.3720474243164,641.4270095825195,658.7437133789062,674.5639114379883,,,684.8256530761719,690.3841094970703,713.4730682373047,729.7208251953125,738.6998596191406,772.0505523681641
,,673.6932601928711,656.6260070800781,671.9865341186523,646.3856658935547,668.5730819702148,636.3586502075195,670.4931564331055,,,630.3851127624512,646.3856658935547,639.9854431152344,648.5190658569336,629.1050720214844,638.2787170410156,,,612.9239196777344,613.1376953125,615.9167938232422,630.2398147583008,636.439338684082,653.9690170288086,666.3680572509766,,,680.9048614501953,686.4630584716797,709.5509338378906,721.9499664306641,742.2587280273438,762.3537292480469
,,,657.6438446044922,672.3788299560547,645.8985595703125,667.6807174682617,637.5700912475586,675.1549911499023,,,632.8719711303711,649.1018142700195,637.5700912475586,648.4611663818359,634.3668251037598,640.5597915649414,,,,607.8269729614258,611.0306777954102,624.0590972900391,630.6800994873047,649.0480346679688,663.1443481445312,,,677.8814086914062,683.4345092773438,708.4234466552734,719.3160705566406,737.8975677490234,752.8482360839844
675.3823318481445,,674.9615631103516,658.3416061401367,673.2785339355469,647.822639465332,667.3879165649414,638.986701965332,673.0681533813477,,,634.1479835510254,650.5575637817383,643.1942901611328,649.7160491943359,638.7763290405273,641.3008728027344,604.4596328735352,,602.3523406982422,603.8274383544922,605.9347381591797,619.842887878418,625.9540481567383,645.5519027709961,657.7742233276367,,,674.2111206054688,677.1613311767578,704.1347198486328,713.1960906982422,730.2651824951172,748.3879241943359
,,676.31494140625,660.4810409545898,674.8371124267578,651.402946472168,667.2368316650391,,672.0925598144531,,,636.4135246276855,649.2917556762695,649.5028839111328,657.9476165771484,639.3691864013672,645.7027435302734,,,597.5491943359375,598.1838150024414,601.1453399658203,615.318359375,619.3375701904297,,650.645133972168,,,667.9912261962891,670.1065979003906,699.9334106445312,704.5872344970703,726.1640625,735.8947906494141
,,678.2236175537109,661.4624252319336,676.9342880249023,658.4540100097656,665.1155014038086,,,,,636.1057662963867,645.9905700683594,655.2307052612305,665.1155014038086,639.7588424682617,646.8501129150391,,,595.155876159668,595.5860595703125,596.4464340209961,612.3632431030273,615.1594467163086,,,,,662.0495147705078,664.630615234375,696.8944244384766,699.6906433105469,733.0299072265625,733.2449951171875
,,680.0070953369141,663.2330551147461,678.7331161499023,661.1097640991211,666.6303253173828,,673.2125473022461,,689.3495941162109,638.178165435791,647.7330017089844,657.7124862670898,668.7536315917969,640.3014602661133,647.0960083007812,,,588.0547904968262,590.3883209228516,591.0247421264648,607.9958419799805,610.1172332763672,,636.8467254638672,,639.1802597045898,656.3634796142578,659.3334350585938,694.3363494873047,692.0028076171875,734.0063018798828,729.9756622314453
,,683.2998886108398,665.8516540527344,681.9747085571289,663.6430130004883,666.9559707641602,,668.0602874755859,,692.576171875,645.753044128418,650.6120529174805,658.7840118408203,672.9192962646484,640.2314491271973,649.7285995483398,,,584.7314071655273,585.1736297607422,586.2792053222656,603.3050231933594,604.6317138671875,,633.1554794311523,,635.5877380371094,653.2769012451172,655.9302825927734,689.9819030761719,688.6552276611328,727.1291351318359,731.330322265625
684.6658020019531,683.7733001708984,684.6658020019531,669.9396286010742,683.550178527832,673.063362121582,667.0390243530273,,668.1546401977539,,693.5907592773438,648.7428741455078,654.9903411865234,663.2459182739258,677.5258331298828,644.0572738647461,658.3371963500977,585.63671875,583.1767044067383,582.5057907104492,581.6112442016602,582.5057907104492,600.8440704345703,601.2913436889648,,631.4824066162109,,631.2587661743164,648.2552032470703,650.7152252197266,683.5899353027344,682.4717407226562,713.3337249755859,720.9374084472656
688.4407424926758,671.8702163696289,688.6741333007812,672.3369827270508,687.040412902832,679.3386154174805,667.9026107788086,,666.5022888183594,683.7729873657227,685.1733093261719,651.5654754638672,657.866943359375,666.9690704345703,681.6725006103516,642.4633483886719,667.2024536132812,581.8126907348633,576.4361038208008,577.8386917114258,578.5399856567383,579.7088088989258,597.7087097167969,597.4749450683594,,626.461799621582,625.994270324707,627.1630935668945,644.2279357910156,645.1630096435547,681.6303253173828,678.5913848876953,713.1885833740234,716.2275390625
